rebalance_date,symbol,cap_bucket,sector,reason
2026-06-01,KIRLOSBROS,small,Capital Goods,ranked
2026-06-01,KIRLOSENG,small,Capital Goods,ranked
2026-06-01,KIRLOSIND,small,Capital Goods,no_shares
2026-06-01,KITEX,small,Textiles,ranked
2026-06-01,KKCL,small,Textiles,no_shares
2026-06-01,KMEW,small,Services,ranked
2026-06-01,KMSUGAR,small,Fast Moving Consumer Goods,no_shares
2026-06-01,KNRCON,small,Construction,ranked
2026-06-01,KOHINOOR,small,Fast Moving Consumer Goods,ranked
2026-06-01,KOKUYOCMLN,small,Fast Moving Consumer Goods,no_shares
2026-06-01,KOLTEPATIL,small,Realty,no_shares
2026-06-01,KOPRAN,small,Healthcare,no_shares
2026-06-01,KOTARISUG,small,Fast Moving Consumer Goods,no_shares
2026-06-01,KOTHARIPET,small,Chemicals,no_shares
2026-06-01,KOTHARIPRO,small,Services,ranked
2026-06-01,KPIL,small,Construction,no_shares
2026-06-01,KPITTECH,small,Information Technology,ranked
2026-06-01,KPRMILL,mid,Textiles,no_shares
2026-06-01,KRBL,small,Fast Moving Consumer Goods,no_shares
2026-06-01,KREBSBIO,small,Healthcare,ranked
2026-06-01,KRIDHANINF,small,Construction,no_shares
2026-06-01,KRISHIVAL,small,Fast Moving Consumer Goods,no_shares
2026-06-01,KRITI,small,Capital Goods,no_shares
2026-06-01,KRITIKA,small,Capital Goods,no_shares
2026-06-01,KRITINUT,small,Fast Moving Consumer Goods,ranked
2026-06-01,KRN,small,Capital Goods,no_shares
2026-06-01,KRONOX,small,Chemicals,no_shares
2026-06-01,KROSS,small,Automobile and Auto Components,no_shares
2026-06-01,KRSNAA,small,Healthcare,no_shares
2026-06-01,KRYSTAL,small,Services,no_shares
2026-06-01,KSB,small,Capital Goods,no_shares
2026-06-01,KSCL,small,Fast Moving Consumer Goods,ranked
2026-06-01,KSHITIJPOL,small,Chemicals,no_shares
2026-06-01,KSL,small,Capital Goods,ranked
2026-06-01,KSOLVES,small,Information Technology,ranked
2026-06-01,KUANTUM,small,Forest Materials,no_shares
2026-06-01,LAGNAM,small,Textiles,no_shares
2026-06-01,LAKPRE,small,Automobile and Auto Components,no_shares
2026-06-01,LAL,small,Textiles,no_shares
2026-06-01,LALPATHLAB,small,Healthcare,ranked
2026-06-01,LAMBODHARA,small,Textiles,ranked
2026-06-01,LANCORHOL,small,Realty,no_shares
2026-06-01,LANDMARK,small,Automobile and Auto Components,ranked
2026-06-01,LANDSMILL,small,Services,no_fetch
2026-06-01,LAOPALA,small,Consumer Durables,ranked
2026-06-01,LASA,small,Healthcare,no_shares
2026-06-01,LATENTVIEW,small,Information Technology,no_shares
2026-06-01,LATTEYS,small,Capital Goods,no_shares
2026-06-01,LAURUSLABS,mid,Healthcare,ranked
2026-06-01,LAXMICOT,small,Textiles,ranked
2026-06-01,LAXMIDENTL,small,Healthcare,ranked
2026-06-01,LCCINFOTEC,small,Consumer Services,no_shares
2026-06-01,LEMONTREE,small,Consumer Services,no_shares
2026-06-01,LEXUS,small,Consumer Durables,no_shares
2026-06-01,LGBBROSLTD,small,Automobile and Auto Components,no_shares
2026-06-01,LGHL,small,Consumer Durables,no_shares
2026-06-01,LIBAS,small,Textiles,no_shares
2026-06-01,LIBERTSHOE,small,Consumer Durables,ranked
2026-06-01,LIKHITHA,small,Construction,ranked
2026-06-01,LINC,small,Fast Moving Consumer Goods,ranked
2026-06-01,LINCOLN,small,Healthcare,no_shares
2026-06-01,LINDEINDIA,mid,Chemicals,no_shares
2026-06-01,LLOYDSENGG,small,Capital Goods,ranked
2026-06-01,LLOYDSENT,small,Metals & Mining,ranked
2026-06-01,LLOYDSME,mid,Metals & Mining,ranked
2026-06-01,LMW,small,Capital Goods,no_shares
2026-06-01,LODHA,large,Realty,ranked
2026-06-01,LOKESHMACH,small,Capital Goods,ranked
2026-06-01,LORDSCHLO,small,Chemicals,no_shares
2026-06-01,LOTUSDEV,small,Realty,no_shares
2026-06-01,LOTUSEYE,small,Healthcare,no_shares
2026-06-01,LOVABLE,small,Textiles,ranked
2026-06-01,LOYALTEX,small,Textiles,no_shares
2026-06-01,LPDC,small,Realty,ranked
2026-06-01,LT,large,Construction,ranked
2026-06-01,LTFOODS,small,Fast Moving Consumer Goods,ranked
2026-06-01,LTM,large,Information Technology,ranked
2026-06-01,LTTS,mid,Information Technology,ranked
2026-06-01,LUMAXIND,small,Automobile and Auto Components,ranked
2026-06-01,LUMAXTECH,small,Automobile and Auto Components,no_shares
2026-06-01,LUPIN,mid,Healthcare,ranked
2026-06-01,LUXIND,small,Textiles,no_shares
2026-06-01,LXCHEM,small,Chemicals,ranked
2026-06-01,LYKALABS,small,Healthcare,ranked
2026-06-01,M&M,large,Automobile and Auto Components,ranked
2026-06-01,MAANALU,small,Metals & Mining,no_shares
2026-06-01,MADHAV,small,Consumer Durables,ranked
2026-06-01,MADHUCON,small,Construction,ranked
2026-06-01,MADRASFERT,small,Chemicals,no_shares
2026-06-01,MAGADSUGAR,small,Fast Moving Consumer Goods,no_shares
2026-06-01,MAGNUM,small,Forest Materials,no_shares
2026-06-01,MAHASTEEL,small,Capital Goods,ranked
2026-06-01,MAHEPC,small,Capital Goods,ranked
2026-06-01,MAHESHWARI,small,Diversified,no_shares
2026-06-01,MAHLIFE,small,Realty,ranked
2026-06-01,MAHLOG,small,Services,ranked
2026-06-01,MAHSEAMLES,small,Capital Goods,no_shares
2026-06-01,MAITHANALL,small,Metals & Mining,no_shares
2026-06-01,MALLCOM,small,Capital Goods,no_shares
2026-06-01,MALUPAPER,small,Forest Materials,no_shares
2026-06-01,MAMATA,small,Capital Goods,no_shares
2026-06-01,MANAKALUCO,small,Metals & Mining,ranked
2026-06-01,MANAKCOAT,small,Capital Goods,ranked
2026-06-01,MANAKSIA,small,Capital Goods,no_shares
2026-06-01,MANAKSTEEL,small,Metals & Mining,no_shares
2026-06-01,MANALIPETC,small,Chemicals,ranked
2026-06-01,MANGALAM,small,Healthcare,ranked
2026-06-01,MANGLMCEM,small,Construction Materials,ranked
2026-06-01,MANINDS,small,Capital Goods,no_shares
2026-06-01,MANINFRA,small,Realty,no_shares
2026-06-01,MANKIND,mid,Healthcare,ranked
2026-06-01,MANOMAY,small,Textiles,ranked
2026-06-01,MANORAMA,small,Fast Moving Consumer Goods,no_shares
2026-06-01,MANORG,small,Chemicals,ranked
2026-06-01,MANUGRAPH,small,Capital Goods,no_shares
2026-06-01,MANYAVAR,small,Consumer Services,ranked
2026-06-01,MAPMYINDIA,small,Information Technology,ranked
2026-06-01,MARALOVER,small,Textiles,no_shares
2026-06-01,MARATHON,small,Realty,no_shares
2026-06-01,MARICO,mid,Fast Moving Consumer Goods,ranked
2026-06-01,MARKSANS,small,Healthcare,no_shares
2026-06-01,MARUTI,large,Automobile and Auto Components,no_shares
2026-06-01,MASTEK,small,Information Technology,ranked
2026-06-01,MATRIMONY,small,Consumer Services,no_shares
2026-06-01,MAWANASUG,small,Fast Moving Consumer Goods,ranked
2026-06-01,MAXESTATES,small,Realty,ranked
2026-06-01,MAXHEALTH,large,Healthcare,ranked
2026-06-01,MAYURUNIQ,small,Consumer Durables,ranked
2026-06-01,MAZDA,small,Capital Goods,ranked
2026-06-01,MAZDOCK,large,Capital Goods,no_shares
2026-06-01,MBEL,small,Construction,no_shares
2026-06-01,MBLINFRA,small,Construction,ranked
2026-06-01,MCL,small,Capital Goods,no_shares
2026-06-01,MCLEODRUSS,small,Fast Moving Consumer Goods,ranked
2026-06-01,MCLOUD,small,Information Technology,ranked
2026-06-01,MEDANTA,mid,Healthcare,ranked
2026-06-01,MEDICAMEQ,small,Healthcare,no_shares
2026-06-01,MEDICO,small,Healthcare,no_shares
2026-06-01,MEDPLUS,small,Consumer Services,ranked
2026-06-01,MEGASTAR,small,Fast Moving Consumer Goods,no_shares
2026-06-01,MENONBE,small,Automobile and Auto Components,no_shares
2026-06-01,MEP,small,Services,no_shares
2026-06-01,METROBRAND,small,Consumer Durables,ranked
2026-06-01,METROPOLIS,small,Healthcare,ranked
2026-06-01,MFML,small,Textiles,no_shares
2026-06-01,MGEL,small,Fast Moving Consumer Goods,no_shares
2026-06-01,MHLXMIRU,small,Textiles,ranked
2026-06-01,MHRIL,small,Consumer Services,ranked
2026-06-01,MICEL,small,Capital Goods,ranked
2026-06-01,MIDHANI,small,Capital Goods,ranked
2026-06-01,MINDACORP,small,Automobile and Auto Components,no_shares
2026-06-01,MINDTECK,small,Information Technology,ranked
2026-06-01,MIRZAINT,small,Consumer Durables,no_shares
2026-06-01,MITCON,small,Services,no_shares
2026-06-01,MITTAL,small,Textiles,no_shares
2026-06-01,MKPL,small,Fast Moving Consumer Goods,no_shares
2026-06-01,MMFL,small,Automobile and Auto Components,ranked
2026-06-01,MMP,small,Metals & Mining,no_shares
2026-06-01,MMTC,small,Services,ranked
2026-06-01,MODIRUBBER,small,Automobile and Auto Components,ranked
2026-06-01,MODISONLTD,small,Capital Goods,no_shares
2026-06-01,MODTHREAD,small,Textiles,no_shares
2026-06-01,MOHITIND,small,Textiles,no_shares
2026-06-01,MOIL,small,Metals & Mining,no_shares
2026-06-01,MOKSH,small,Consumer Durables,no_shares
2026-06-01,MOL,small,Chemicals,ranked
2026-06-01,MOLDTECH,small,Construction,ranked
2026-06-01,MOLDTKPAC,small,Capital Goods,no_shares
2026-06-01,MONTECARLO,small,Textiles,no_shares
2026-06-01,MORARJEE,small,Textiles,no_shares
2026-06-01,MOREPENLAB,small,Healthcare,ranked
2026-06-01,MOSCHIP,small,Information Technology,ranked
2026-06-01,MOTHERSON,large,Automobile and Auto Components,ranked
2026-06-01,MOTISONS,small,Consumer Durables,ranked
2026-06-01,MPHASIS,mid,Information Technology,ranked
2026-06-01,MPSLTD,small,"Media, Entertainment & Publication",ranked
2026-06-01,MRF,mid,Automobile and Auto Components,no_shares
2026-06-01,MRPL,small,"Oil, Gas & Consumable Fuels",ranked
2026-06-01,MSTCLTD,small,Services,ranked
2026-06-01,MSUMI,small,Automobile and Auto Components,no_shares
2026-06-01,MTARTECH,small,Capital Goods,ranked
2026-06-01,MTNL,small,Telecommunication,no_shares
2026-06-01,MUFTI,small,Consumer Services,ranked
2026-06-01,MUKANDLTD,small,Capital Goods,ranked
2026-06-01,MUKKA,small,Fast Moving Consumer Goods,no_shares
2026-06-01,MUKTAARTS,small,"Media, Entertainment & Publication",ranked
2026-06-01,MUNJALAU,small,Automobile and Auto Components,ranked
2026-06-01,MUNJALSHOW,small,Automobile and Auto Components,no_shares
2026-06-01,MURUDCERA,small,Consumer Durables,ranked
2026-06-01,MVGJL,small,Consumer Durables,no_shares
2026-06-01,NACLIND,small,Chemicals,ranked
2026-06-01,NAGAFERT,small,Chemicals,no_shares
2026-06-01,NAGREEKEXP,small,Textiles,no_shares
2026-06-01,NAHARINDUS,small,Textiles,ranked
2026-06-01,NAHARPOLY,small,Capital Goods,ranked
2026-06-01,NAHARSPING,small,Textiles,ranked
2026-06-01,NATCAPSUQ,small,Healthcare,ranked
2026-06-01,NATCOPHARM,small,Healthcare,ranked
2026-06-01,NATHBIOGEN,small,Fast Moving Consumer Goods,no_shares
2026-06-01,NATIONALUM,mid,Metals & Mining,ranked
2026-06-01,NAUKRI,mid,Consumer Services,ranked
2026-06-01,NAVINFLUOR,small,Chemicals,ranked
2026-06-01,NAVKARCORP,small,Services,no_shares
2026-06-01,NAVKARURB,small,Construction,ranked
2026-06-01,NAVNETEDUL,small,Fast Moving Consumer Goods,ranked
2026-06-01,NAZARA,small,"Media, Entertainment & Publication",no_shares
2026-06-01,NBCC,small,Construction,no_shares
2026-06-01,NCC,small,Construction,ranked
2026-06-01,NCLIND,small,Construction Materials,ranked
2026-06-01,NDL,small,Textiles,ranked
2026-06-01,NDRAUTO,small,Automobile and Auto Components,no_shares
2026-06-01,NDTV,small,"Media, Entertainment & Publication",ranked
2026-06-01,NECCLTD,small,Services,ranked
2026-06-01,NECLIFE,small,Healthcare,no_shares
2026-06-01,NELCAST,small,Capital Goods,no_shares
2026-06-01,NELCO,small,Information Technology,ranked
2026-06-01,NEOGEN,small,Chemicals,no_shares
2026-06-01,NESCO,small,Services,ranked
2026-06-01,NESTLEIND,large,Fast Moving Consumer Goods,no_shares
2026-06-01,NETWEB,small,Information Technology,ranked
2026-06-01,NETWORK18,small,"Media, Entertainment & Publication",no_shares
2026-06-01,NEUEON,small,Capital Goods,ranked
2026-06-01,NEULANDLAB,small,Healthcare,ranked
2026-06-01,NEWGEN,small,Information Technology,ranked
2026-06-01,NEXTMEDIA,small,"Media, Entertainment & Publication",no_shares
2026-06-01,NFL,small,Chemicals,ranked
2026-06-01,NGIL,small,Fast Moving Consumer Goods,no_shares
2026-06-01,NGLFINE,small,Healthcare,ranked
2026-06-01,NH,mid,Healthcare,no_shares
2026-06-01,NIBE,small,Capital Goods,no_shares
2026-06-01,NIBL,small,Capital Goods,ranked
2026-06-01,NIITLTD,small,Consumer Services,ranked
2026-06-01,NIITMTS,small,Consumer Services,ranked
2026-06-01,NILAINFRA,small,Realty,no_shares
2026-06-01,NILASPACES,small,Realty,ranked
2026-06-01,NILKAMAL,small,Consumer Durables,no_shares
2026-06-01,NINSYS,small,Information Technology,no_shares
2026-06-01,NIPPOBATRY,small,Fast Moving Consumer Goods,ranked
2026-06-01,NIRAJ,small,Construction,no_shares
2026-06-01,NIRAJISPAT,small,Consumer Durables,no_shares
2026-06-01,NITCO,small,Consumer Durables,no_shares
2026-06-01,NITINSPIN,small,Textiles,no_shares
2026-06-01,NITIRAJ,small,Consumer Durables,no_shares
2026-06-01,NKIND,small,Fast Moving Consumer Goods,ranked
2026-06-01,NMDC,mid,Metals & Mining,ranked
2026-06-01,NOCIL,small,Chemicals,no_shares
2026-06-01,NOIDATOLL,small,Services,ranked
2026-06-01,NORBTEAEXP,small,Fast Moving Consumer Goods,no_shares
2026-06-01,NOVAAGRI,small,Chemicals,ranked
2026-06-01,NRAIL,small,Forest Materials,ranked
2026-06-01,NRBBEARING,small,Automobile and Auto Components,ranked
2026-06-01,NRL,small,Metals & Mining,no_shares
2026-06-01,NSLNISP,small,Metals & Mining,ranked
2026-06-01,NUCLEUS,small,Information Technology,no_shares
2026-06-01,NURECA,small,Healthcare,no_shares
2026-06-01,NUVOCO,small,Construction Materials,ranked
2026-06-01,NYKAA,mid,Consumer Services,ranked
2026-06-01,OAL,small,Chemicals,no_shares
2026-06-01,OBCL,small,Services,ranked
2026-06-01,OBEROIRLTY,mid,Realty,ranked
2026-06-01,OCCLLTD,small,Chemicals,ranked
2026-06-01,ODIGMA,small,Information Technology,no_shares
2026-06-01,OIL,mid,"Oil, Gas & Consumable Fuels",ranked
2026-06-01,OILCOUNTUB,small,"Oil, Gas & Consumable Fuels",ranked
2026-06-01,OLECTRA,small,Automobile and Auto Components,no_shares
2026-06-01,OMAXAUTO,small,Automobile and Auto Components,no_shares
2026-06-01,OMAXE,small,Realty,ranked
2026-06-01,OMINFRAL,small,Construction,ranked
2026-06-01,ONEPOINT,small,Services,no_shares
2026-06-01,ONESOURCE,small,Healthcare,ranked
2026-06-01,ONIDA,small,Consumer Durables,no_fetch
2026-06-01,ONMOBILE,small,"Media, Entertainment & Publication",ranked
2026-06-01,ONWARDTEC,small,Information Technology,ranked
2026-06-01,OPTIEMUS,small,Telecommunication,no_shares
2026-06-01,ORBTEXP,small,Textiles,ranked
2026-06-01,ORCHASP,small,Information Technology,no_shares
2026-06-01,ORCHPHARMA,small,Healthcare,ranked
2026-06-01,ORICONENT,small,Capital Goods,no_shares
2026-06-01,ORIENTALTL,small,Consumer Durables,no_shares
2026-06-01,ORIENTBELL,small,Consumer Durables,ranked
2026-06-01,ORIENTCEM,small,Construction Materials,ranked
2026-06-01,ORIENTCER,small,Capital Goods,no_shares
2026-06-01,ORIENTHOT,small,Consumer Services,no_shares
2026-06-01,ORIENTLTD,small,Capital Goods,ranked
2026-06-01,ORIENTPPR,small,Forest Materials,no_shares
2026-06-01,ORIENTTECH,small,Information Technology,ranked
2026-06-01,ORTEL,small,"Media, Entertainment & Publication",no_shares
2026-06-01,ORTINGLOBE,small,Healthcare,no_shares
2026-06-01,OSIAHYPER,small,Consumer Services,no_shares
2026-06-01,OSWALAGRO,small,Services,ranked
2026-06-01,OSWALPUMPS,small,Capital Goods,ranked
2026-06-01,OSWALSEEDS,small,Fast Moving Consumer Goods,no_shares
2026-06-01,PAGEIND,mid,Textiles,ranked
2026-06-01,PAKKA,small,Forest Materials,ranked
2026-06-01,PALASHSECU,small,Fast Moving Consumer Goods,ranked
2026-06-01,PALREDTEC,small,Information Technology,ranked
2026-06-01,PANACEABIO,small,Healthcare,no_shares
2026-06-01,PANACHE,small,Information Technology,no_shares
2026-06-01,PANAMAPET,small,"Oil, Gas & Consumable Fuels",ranked
2026-06-01,PANSARI,small,Realty,no_shares
2026-06-01,PAR,small,Healthcare,no_shares
2026-06-01,PARACABLES,small,Capital Goods,ranked
2026-06-01,PARADEEP,small,Chemicals,ranked
2026-06-01,PARAGMILK,small,Fast Moving Consumer Goods,ranked
2026-06-01,PARAS,small,Capital Goods,ranked
2026-06-01,PARKHOTELS,small,Consumer Services,ranked
2026-06-01,PARSVNATH,small,Realty,ranked
2026-06-01,PASUPTAC,small,Chemicals,no_shares
2026-06-01,PATANJALI,mid,Fast Moving Consumer Goods,ranked
2026-06-01,PATELENG,small,Construction,ranked
2026-06-01,PATELRMART,small,Consumer Services,ranked
2026-06-01,PATINTLOG,small,Services,no_shares
2026-06-01,PAVNAIND,small,Automobile and Auto Components,no_shares
2026-06-01,PCBL,small,Chemicals,no_shares
2026-06-01,PCJEWELLER,small,Consumer Durables,ranked
2026-06-01,PDMJEPAPER,small,Forest Materials,no_shares
2026-06-01,PDSL,small,Textiles,no_shares
2026-06-01,PEARLPOLY,small,Consumer Durables,ranked
2026-06-01,PENIND,small,Capital Goods,no_shares
2026-06-01,PENINLAND,small,Realty,no_shares
2026-06-01,PERSISTENT,mid,Information Technology,ranked
2026-06-01,PETRONET,mid,"Oil, Gas & Consumable Fuels",no_shares
2026-06-01,PFIZER,small,Healthcare,no_shares
2026-06-01,PFOCUS,small,"Media, Entertainment & Publication",no_shares
2026-06-01,PGEL,small,Consumer Durables,ranked
2026-06-01,PGHH,mid,Fast Moving Consumer Goods,no_shares
2026-06-01,PGHL,small,Healthcare,no_shares
2026-06-01,PGIL,small,Textiles,ranked
2026-06-01,PHOENIXLTD,mid,Realty,ranked
2026-06-01,PICCADIL,small,Fast Moving Consumer Goods,ranked
2026-06-01,PIDILITIND,large,Chemicals,ranked
2026-06-01,PIIND,mid,Chemicals,no_shares
2026-06-01,PILITA,small,Consumer Durables,no_shares
2026-06-01,PIONEEREMB,small,Textiles,ranked
2026-06-01,PITTIENG,small,Capital Goods,ranked
2026-06-01,PKTEA,small,Fast Moving Consumer Goods,no_shares
2026-06-01,PLASTIBLEN,small,Chemicals,no_shares
2026-06-01,PLATIND,small,Chemicals,no_shares
2026-06-01,PLAZACABLE,small,Capital Goods,no_shares
2026-06-01,PNC,small,"Media, Entertainment & Publication",no_shares
2026-06-01,PNCINFRA,small,Construction,no_shares
2026-06-01,PNGJL,small,Consumer Durables,ranked
2026-06-01,PODDARMENT,small,Chemicals,no_shares
2026-06-01,POKARNA,small,Consumer Durables,ranked
2026-06-01,POLYCAB,large,Capital Goods,ranked
2026-06-01,POLYMED,small,Healthcare,no_shares
2026-06-01,POLYPLEX,small,Capital Goods,no_shares
2026-06-01,PONNIERODE,small,Fast Moving Consumer Goods,no_shares
2026-06-01,POWERINDIA,mid,Capital Goods,ranked
2026-06-01,PPAP,small,Automobile and Auto Components,ranked
2026-06-01,PPL,small,Capital Goods,ranked
2026-06-01,PPLPHARMA,small,Healthcare,ranked
2026-06-01,PRABHA,small,"Oil, Gas & Consumable Fuels",no_shares
2026-06-01,PRAENG,small,Realty,no_shares
2026-06-01,PRAJIND,small,Capital Goods,no_shares
2026-06-01,PRAKASH,small,Metals & Mining,ranked
2026-06-01,PRAKASHSTL,small,Capital Goods,ranked
2026-06-01,PRAXIS,small,Consumer Services,ranked
2026-06-01,PRECAM,small,Automobile and Auto Components,ranked
2026-06-01,PRECOT,small,Textiles,no_shares
2026-06-01,PRECWIRE,small,Capital Goods,ranked
2026-06-01,PREMEXPLN,small,Chemicals,ranked
2026-06-01,PREMIER,small,Capital Goods,no_shares
2026-06-01,PREMIERENE,mid,Capital Goods,ranked
2026-06-01,PREMIERPOL,small,Capital Goods,ranked
2026-06-01,PRESTIGE,mid,Realty,no_shares
2026-06-01,PRICOLLTD,small,Automobile and Auto Components,no_shares
2026-06-01,PRIMO,small,Chemicals,ranked
2026-06-01,PRINCEPIPE,small,Capital Goods,no_shares
2026-06-01,PRITI,small,Consumer Durables,no_shares
2026-06-01,PRITIKAUTO,small,Automobile and Auto Components,no_shares
2026-06-01,PRIVISCL,small,Chemicals,no_shares
2026-06-01,PROSTARM,small,Capital Goods,no_shares
2026-06-01,PROTEAN,small,Information Technology,no_shares
2026-06-01,PROZONER,small,Realty,no_shares
2026-06-01,PRSMJOHNSN,small,Construction Materials,no_shares
2026-06-01,PRUDMOULI,small,Fast Moving Consumer Goods,no_shares
2026-06-01,PSPPROJECT,small,Construction,ranked
2026-06-01,PTCIL,small,Capital Goods,no_shares
2026-06-01,PTL,small,Services,no_shares
2026-06-01,PUNJABCHEM,small,Chemicals,ranked
2026-06-01,PURVA,small,Realty,no_shares
2026-06-01,PVP,small,Realty,ranked
2026-06-01,PVRINOX,small,"Media, Entertainment & Publication",no_shares
2026-06-01,PVSL,small,Automobile and Auto Components,ranked
2026-06-01,PYRAMID,small,Capital Goods,no_shares
2026-06-01,QUADFUTURE,small,Capital Goods,no_shares
2026-06-01,QUESS,small,Services,ranked
2026-06-01,QUICKHEAL,small,Information Technology,ranked
2026-06-01,QUINTEGRA,small,Information Technology,no_shares
2026-06-01,RACLGEAR,small,Automobile and Auto Components,no_shares
2026-06-01,RADAAN,small,"Media, Entertainment & Publication",ranked
2026-06-01,RADHIKAJWE,small,Consumer Durables,no_shares
2026-06-01,RADIANTCMS,small,Services,no_shares
2026-06-01,RADICO,mid,Fast Moving Consumer Goods,ranked
2026-06-01,RADIOCITY,small,"Media, Entertainment & Publication",ranked
2026-06-01,RAILTEL,small,Telecommunication,ranked
2026-06-01,RAIN,small,Chemicals,ranked
